def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_EMACS_TAGS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(__BORLANDC__),
def(FEAT_MBYTE),
def(FEAT_FKMAP),
def(FEAT_BEVAL),
def(FEAT_RIGHTLEFT),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
True,
def(PROTO),
!def(PROTO),
def(DEBUG),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
!def(FEAT_EMACS_TAGS),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
!def(FEAT_BEVAL),
def(FEAT_GUI),
