def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
!def(FEAT_EMACS_TAGS),
def(FEAT_GUI),
def(PROTO),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(MCH_WRITE_DUMP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
!def(FEAT_BEVAL),
def(INET_SOCKETS),
!def(PROTO),
True,
def(FEAT_RIGHTLEFT),
def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
def(FEAT_FKMAP),
def(NBDEBUG),
def(FEAT_BEVAL),
def(FEAT_EMACS_TAGS),
def(FEAT_GUI_W32),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
