def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(EBCDIC),
(!def(FEAT_BEVAL)&def(FEAT_TOOLBAR)),
def(FEAT_TOOLBAR),
(def(FEAT_BEVAL)&!def(FEAT_GUI_GTK)&(!def(FEAT_GUI_GTK)|!def(FEAT_BEVAL))),
(!def(FEAT_BEVAL)&def(NOIME)),
!def(EBCDIC),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
(!def(FEAT_BEVAL)&def(FEAT_MBYTE_IME)),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(FEAT_DND),
(def(FEAT_GUI_GTK)&def(FEAT_BEVAL)),
True,
!def(RISCOS),
def(LESSTIF_VERSION),
(!def(PROTO)&!def(__BORLANDC__)),
