def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
def(FEAT_FKMAP),
def(INET_SOCKETS),
def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TOOLBAR),
!def(FEAT_MBYTE),
True,
def(PROTO),
def(FEAT_BEVAL),
!def(NO_CONSOLE),
def(FEAT_RIGHTLEFT),
def(FEAT_MBYTE),
def(FEAT_GUI_W32),
!def(PROTO),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(RISCOS),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(__BORLANDC__),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(FEAT_GUI),
!def(RISCOS),
!def(FEAT_BEVAL),
