def(FEAT_BEVAL),
def(__BORLANDC__),
!def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
True,
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
!def(PROTO),
