def(FEAT_GUI),
def(PROTO),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(WSDEBUG),
True,
def(FEAT_BEVAL),
def(__MINT__),
def(FEAT_TERMRESPONSE),
!def(FEAT_PROFILE),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WIN32),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(MAIN),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(DEBUG),
def(INET_SOCKETS),
def(FEAT_PROFILE),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
