def(JUMPLIST_ROTATE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
True,
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(INET_SOCKETS),
def(WIN32),
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_W32),
def(_WIN32),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
!def(INET_SOCKETS),
def(FEAT_PROFILE),
def(DEBUG),
def(NBDEBUG),
!def(FEAT_PROFILE),
def(MAIN),
def(WSDEBUG_SENSE),
def(__MINT__),
def(PROTO),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
