def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
def(FEAT_RIGHTLEFT),
True,
def(FEAT_MBYTE),
def(RISCOS),
def(__BORLANDC__),
def(INET_SOCKETS),
def(FEAT_GUI),
def(LESSTIF_VERSION),
def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
!def(RISCOS),
def(FEAT_FKMAP),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_EMACS_TAGS),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
!def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(FEAT_EMACS_TAGS),
def(PROTO),
!def(FEAT_MBYTE),
