def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
!def(PROTO),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
!def(NO_CONSOLE),
def(__BORLANDC__),
!def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
def(JUMPLIST_ROTATE),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(NBDEBUG),
def(FEAT_FKMAP),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
!def(FEAT_BEVAL),
def(FEAT_MBYTE),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_EMACS_TAGS),
!def(FEAT_EMACS_TAGS),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
