def(WSDEBUG),
def(FEAT_BEVAL),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
def(__BORLANDC__),
!def(NO_CONSOLE),
def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(PROTO),
def(FEAT_RIGHTLEFT),
!def(FEAT_BEVAL),
def(DEBUG),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
True,
!def(INET_SOCKETS),
def(FEAT_MBYTE),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(FEAT_FKMAP),
def(PROTO),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
