def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(PROTO),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TERMRESPONSE),
def(FEAT_PROFILE),
!def(FEAT_PROFILE),
def(FEAT_BEVAL_GUI),
def(WSDEBUG),
def(WIN32),
def(UNIX),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(INET_SOCKETS),
def(NBDEBUG),
!def(UNIX),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(MAIN),
def(WSDEBUG_SENSE),
def(_WIN32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_JOB_CHANNEL),
True,
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
