def(WSDEBUG),
def(FEAT_GUI_GTK),
def(NBDEBUG),
def(PROTO),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__BORLANDC__),
def(MCH_WRITE_DUMP),
def(DEBUG),
def(LESSTIF_VERSION),
def(FEAT_FKMAP),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
def(FEAT_RIGHTLEFT),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(FEAT_GUI),
!def(FEAT_BEVAL),
def(FEAT_BEVAL),
!def(NO_CONSOLE),
def(INET_SOCKETS),
!def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
True,
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
