def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(PROTO),
def(__BORLANDC__),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(DEBUG),
True,
def(NBDEBUG),
def(FEAT_GUI),
def(WSDEBUG),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
