def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(PROTO),
def(WSDEBUG_TRACE),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(INET_SOCKETS),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(WSDEBUG),
!def(PROTO),
def(FEAT_GUI_W32),
def(__BORLANDC__),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
