def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
def(FEAT_PROFILE),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(MAIN),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(_WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(NBDEBUG),
def(WIN32),
def(FEAT_JOB_CHANNEL),
def(__MINT__),
def(FEAT_TOOLBAR),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_PROFILE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(DEBUG),
