def(FEAT_BEVAL),
def(PROTO),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL_GUI),
def(__MINT__),
def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(FEAT_PROFILE),
def(LESSTIF_VERSION),
def(MAIN),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WIN32),
def(NBDEBUG),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(_WIN32),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
!def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TOOLBAR),
