def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(DEBUG),
True,
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
def(PROTO),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
