def(WSDEBUG_SENSE),
def(NBDEBUG),
def(FEAT_GUI_W32),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_SUN_WORKSHOP),
def(FEAT_JOB_CHANNEL),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
True,
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(__MINT__),
def(FEAT_PROFILE),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(_WIN32),
!def(INET_SOCKETS),
def(MAIN),
def(FEAT_MBYTE),
def(WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(DEBUG),
def(LESSTIF_VERSION),
