def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(PROTO),
def(WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(MAIN),
def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_PROFILE),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(INET_SOCKETS),
True,
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(__MINT__),
def(FEAT_PROFILE),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
def(_WIN32),
def(FEAT_TOOLBAR),
