def(WSDEBUG_SENSE),
def(FEAT_EMACS_TAGS),
True,
!def(FEAT_GUI_GTK),
!def(FEAT_EMACS_TAGS),
def(DEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_RIGHTLEFT),
def(NBDEBUG),
def(INET_SOCKETS),
def(__BORLANDC__),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
def(WSDEBUG),
!def(RISCOS),
def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(FEAT_FKMAP),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
!def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
!def(FEAT_MBYTE),
def(RISCOS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(PROTO),
