def(INET_SOCKETS),
True,
!def(FEAT_GUI_GTK),
!def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(FEAT_MBYTE),
def(LESSTIF_VERSION),
def(FEAT_FKMAP),
def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(PROTO),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(NBDEBUG),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_RIGHTLEFT),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
!def(NO_CONSOLE),
def(__BORLANDC__),
