def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
!def(PROTO),
def(MCH_WRITE_DUMP),
True,
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(WSDEBUG),
def(PROTO),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
!def(FEAT_BEVAL),
def(NBDEBUG),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
!def(FEAT_GUI_GTK),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
