def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(PROTO),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
True,
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
!def(FEAT_BEVAL),
def(__BORLANDC__),
!def(PROTO),
