def(JUMPLIST_ROTATE),
def(FEAT_JOB_CHANNEL),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(MAIN),
def(LESSTIF_VERSION),
def(_WIN32),
def(DEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_PROFILE),
def(NBDEBUG),
def(INET_SOCKETS),
def(WSDEBUG_SENSE),
True,
def(__MINT__),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WIN32),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_PROFILE),
def(FEAT_GUI),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
