def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
!def(FEAT_PROFILE),
!def(FEAT_GUI_GTK),
def(WIN32),
def(MAIN),
def(LESSTIF_VERSION),
def(UNIX),
!def(UNIX),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(FEAT_PROFILE),
def(WSDEBUG),
def(FEAT_BEVAL_GUI),
def(FEAT_SUN_WORKSHOP),
def(FEAT_JOB_CHANNEL),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(DEBUG),
def(WSDEBUG_TRACE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(__MINT__),
def(FEAT_TERMRESPONSE),
