def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
def(WIN32),
def(MAIN),
def(FEAT_PROFILE),
def(LESSTIF_VERSION),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_SENSE),
def(DEBUG),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(__MINT__),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(PROTO),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(_WIN32),
def(FEAT_TOOLBAR),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI),
