def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
def(WSDEBUG),
!def(PROTO),
def(JUMPLIST_ROTATE),
!def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
def(DEBUG),
!def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(NBDEBUG),
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(FEAT_GUI),
True,
def(FEAT_TERMRESPONSE),
def(PROTO),
def(FEAT_MBYTE),
def(__BORLANDC__),
