def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(_WIN32),
def(FEAT_SUN_WORKSHOP),
def(__MINT__),
def(FEAT_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_PROFILE),
def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
def(FEAT_JOB_CHANNEL),
def(MAIN),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
True,
def(WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(DEBUG),
