!def(FEAT_GUI_GTK),
def(WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(DEBUG),
def(NBDEBUG),
!def(NO_CONSOLE),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
def(MAIN),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(_WIN32),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(FEAT_MBYTE),
def(WSDEBUG_SENSE),
