def(FEAT_GUI),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(DEBUG),
def(__BORLANDC__),
!def(NO_CONSOLE),
True,
def(FEAT_BEVAL),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(PROTO),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(FEAT_CLIPBOARD),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
!def(PROTO),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
