def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(NBDEBUG),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
True,
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
def(DEBUG),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(FEAT_GUI),
!def(PROTO),
