def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
!def(PROTO),
def(WSDEBUG),
def(DEBUG),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
!def(FEAT_BEVAL),
def(__BORLANDC__),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
def(PROTO),
def(INET_SOCKETS),
True,
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(NBDEBUG),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
