def(FEAT_SUN_WORKSHOP),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(FEAT_MBYTE),
!def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(NBDEBUG),
True,
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(DEBUG),
def(LESSTIF_VERSION),
def(__BORLANDC__),
def(PROTO),
def(WSDEBUG),
def(FEAT_BEVAL),
def(FEAT_FKMAP),
!def(PROTO),
def(FEAT_RIGHTLEFT),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
