def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
def(__BORLANDC__),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
def(WSDEBUG),
def(DEBUG),
!def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
!def(INET_SOCKETS),
True,
def(FEAT_MBYTE),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_RIGHTLEFT),
def(PROTO),
def(LESSTIF_VERSION),
!def(PROTO),
