def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(WIN32),
def(FEAT_SUN_WORKSHOP),
def(_WIN32),
def(PROTO),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
def(FEAT_GUI),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(MAIN),
def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(__BORLANDC__),
True,
!def(PROTO),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
