def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
True,
def(_WIN32),
def(FEAT_JOB_CHANNEL),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(WIN32),
!def(FEAT_PROFILE),
def(PROTO),
def(MAIN),
def(FEAT_TOOLBAR),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(__MINT__),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
