def(FEAT_TERMRESPONSE),
def(PROTO),
!def(INET_SOCKETS),
!def(FEAT_MBYTE),
def(__BORLANDC__),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
!def(PROTO),
def(LESSTIF_VERSION),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
def(NBDEBUG),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(DEBUG),
!def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
True,
def(FEAT_SUN_WORKSHOP),
