def(INET_SOCKETS),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL_GUI),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG_TRACE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_PROFILE),
def(__MINT__),
def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
!def(FEAT_PROFILE),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(WIN32),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(FEAT_JOB_CHANNEL),
def(LESSTIF_VERSION),
def(_WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MAIN),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_CLIPBOARD),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
