def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
!def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
!def(PROTO),
def(__BORLANDC__),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
True,
def(INET_SOCKETS),
def(FEAT_FKMAP),
def(LESSTIF_VERSION),
def(FEAT_RIGHTLEFT),
def(DEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
def(FEAT_EMACS_TAGS),
def(PROTO),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
!def(FEAT_EMACS_TAGS),
