def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
def(FEAT_TOOLBAR),
!def(PROTO),
!def(FEAT_GUI_W32),
!def(FEAT_BEVAL),
!def(FEAT_EMACS_TAGS),
True,
def(DEBUG),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(WSDEBUG),
def(NBDEBUG),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(FEAT_EMACS_TAGS),
