def(FEAT_BEVAL),
def(_WIN32),
def(FEAT_JOB_CHANNEL),
!def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(WIN32),
def(PROTO),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(DEBUG),
def(FEAT_GUI_W32),
def(FEAT_GUI),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MAIN),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(__MINT__),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(FEAT_PROFILE),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
