def(FEAT_GUI),
!def(FEAT_BEVAL),
def(FEAT_RIGHTLEFT),
def(FEAT_CLIPBOARD),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_MBYTE),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
True,
def(FEAT_FKMAP),
def(FEAT_EMACS_TAGS),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
!def(FEAT_EMACS_TAGS),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(PROTO),
def(__BORLANDC__),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
