def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
True,
!def(FEAT_BEVAL),
def(WSDEBUG),
def(FEAT_GUI_W32),
def(FEAT_GUI),
!def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(NBDEBUG),
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
