def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
def(_WIN32),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
True,
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WIN32),
def(WSDEBUG_TRACE),
def(MAIN),
def(WSDEBUG_SENSE),
def(PROTO),
