def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
def(PROTO),
!def(FEAT_BEVAL),
def(INET_SOCKETS),
def(FEAT_GUI),
def(NBDEBUG),
def(DEBUG),
!def(NO_CONSOLE),
def(WSDEBUG),
!def(PROTO),
def(WSDEBUG_SENSE),
True,
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
