def(FEAT_GUI_W32),
!def(RISCOS),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
True,
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
(def(FEAT_GUI_GTK)&def(FEAT_BEVAL)),
(!def(PROTO)&!def(__BORLANDC__)),
(def(FEAT_BEVAL)&!def(FEAT_GUI_GTK)&(!def(FEAT_GUI_GTK)|!def(FEAT_BEVAL))),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
(!def(FEAT_BEVAL)&def(FEAT_TOOLBAR)),
(!def(FEAT_BEVAL)&def(FEAT_MBYTE_IME)),
def(FEAT_DND),
!def(EBCDIC),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
(!def(FEAT_BEVAL)&def(NOIME)),
def(EBCDIC),
def(WSDEBUG_SENSE),
