def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(DEBUG),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
True,
def(INET_SOCKETS),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(PROTO),
!def(NO_CONSOLE),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
!def(PROTO),
