def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
def(PROTO),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(DEBUG),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(__BORLANDC__),
