def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
def(NBDEBUG),
def(PROTO),
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(FEAT_GUI),
def(DEBUG),
!def(NO_CONSOLE),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
True,
def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(__BORLANDC__),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
