def(FEAT_GUI),
def(WSDEBUG),
def(WIN32),
def(FEAT_PROFILE),
def(_WIN32),
def(INET_SOCKETS),
def(PROTO),
def(FEAT_TOOLBAR),
!def(FEAT_PROFILE),
def(__MINT__),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(DEBUG),
def(MAIN),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
