def(FEAT_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(__MINT__),
def(_WIN32),
!def(INET_SOCKETS),
def(DEBUG),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_JOB_CHANNEL),
def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
True,
!def(FEAT_GUI_W32),
def(MAIN),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_PROFILE),
def(PROTO),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(WIN32),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
