def(WSDEBUG_TRACE),
def(PROTO),
def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(PROTO),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(FEAT_GUI),
def(INET_SOCKETS),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(MCH_WRITE_DUMP),
def(FEAT_TOOLBAR),
True,
def(DEBUG),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(__BORLANDC__),
