!def(PROTO),
!def(FEAT_GUI_W32),
!def(FEAT_BEVAL),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(FEAT_RIGHTLEFT),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_FKMAP),
def(FEAT_CLIPBOARD),
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
def(FEAT_MBYTE),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(FEAT_GUI),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(PROTO),
