def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
True,
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(NBDEBUG),
!def(FEAT_BEVAL),
def(FEAT_EMACS_TAGS),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_EMACS_TAGS),
def(DEBUG),
def(LESSTIF_VERSION),
def(PROTO),
def(FEAT_FKMAP),
def(__BORLANDC__),
!def(PROTO),
def(FEAT_TOOLBAR),
