def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(PROTO),
def(_WIN32),
def(FEAT_TERMRESPONSE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_W32),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WIN32),
def(WSDEBUG_SENSE),
def(MAIN),
def(FEAT_MBYTE),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(DEBUG),
def(FEAT_PROFILE),
!def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
def(__MINT__),
