def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(PROTO),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(FEAT_EMACS_TAGS),
def(WSDEBUG_TRACE),
def(FEAT_RIGHTLEFT),
def(FEAT_MBYTE),
def(WSDEBUG_SENSE),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
!def(FEAT_BEVAL),
def(__BORLANDC__),
def(DEBUG),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_EMACS_TAGS),
def(NBDEBUG),
def(INET_SOCKETS),
True,
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
