def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(WIN32),
def(FEAT_BEVAL),
def(FEAT_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_GTK),
!def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(__MINT__),
def(WSDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG_TRACE),
def(FEAT_PROFILE),
True,
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(_WIN32),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(FEAT_JOB_CHANNEL),
def(FEAT_TOOLBAR),
def(MAIN),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
