def(JUMPLIST_ROTATE),
!def(PROTO),
!def(FEAT_GUI_GTK),
def(FEAT_CLIPBOARD),
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(MCH_WRITE_DUMP),
def(PROTO),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(FEAT_MBYTE),
def(WSDEBUG_TRACE),
!def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(WSDEBUG),
def(NBDEBUG),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
def(FEAT_GUI_W32),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
