def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
True,
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
def(WSDEBUG_TRACE),
def(DEBUG),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(__BORLANDC__),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
!def(PROTO),
