def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
!def(PROTO),
def(PROTO),
def(NBDEBUG),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(FEAT_MBYTE),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
True,
def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(__BORLANDC__),
def(DEBUG),
def(FEAT_CLIPBOARD),
