def(FEAT_BEVAL),
def(__MINT__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(WIN32),
def(NBDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(MAIN),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(_WIN32),
def(FEAT_JOB_CHANNEL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG_TRACE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
def(PROTO),
def(DEBUG),
def(INET_SOCKETS),
def(WSDEBUG_SENSE),
True,
!def(FEAT_PROFILE),
!def(INET_SOCKETS),
def(FEAT_BEVAL_GUI),
