def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
def(FEAT_CLIPBOARD),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
def(PROTO),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
True,
!def(PROTO),
