def(PROTO),
def(__MINT__),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
!def(FEAT_PROFILE),
def(FEAT_PROFILE),
def(MAIN),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG_SENSE),
def(WIN32),
def(_WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(NBDEBUG),
def(INET_SOCKETS),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
True,
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL_GUI),
