!def(PROTO),
True,
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
!def(FEAT_MBYTE),
!def(FEAT_BEVAL),
def(FEAT_RIGHTLEFT),
def(PROTO),
!def(FEAT_GUI_W32),
def(FEAT_CLIPBOARD),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(RISCOS),
!def(NO_CONSOLE),
def(FEAT_MBYTE),
!def(RISCOS),
def(FEAT_GUI_GTK),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
def(DEBUG),
def(NBDEBUG),
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
!def(FEAT_RIGHTLEFT),
